"geneSet","description","NES","FDR","Function","Datatype"
"R-HSA-9675143","Diseases of the neuronal system",-1.58883170205976,0.103120262993462,"Reactome","FP_CTCDT"
"R-HSA-167160","RNA Pol II CTD phosphorylation and interaction with CE during HIV infection",-1.58938449881065,0.104131300888845,"Reactome","FP_CTCDT"
"R-HSA-77075","RNA Pol II CTD phosphorylation and interaction with CE",-1.58938449881065,0.104131300888845,"Reactome","FP_CTCDT"
"R-HSA-1222556","ROS and RNS production in phagocytes",-1.58241068222323,0.107786390884518,"Reactome","FP_CTCDT"
"R-HSA-8948751","Regulation of PTEN stability and activity",-1.58075274536623,0.108857998368663,"Reactome","FP_CTCDT"
"R-HSA-168256","Immune System",-1.57945083544342,0.109654033737092,"Reactome","FP_CTCDT"
"R-HSA-9636383","Prevention of phagosomal-lysosomal fusion",-1.57774477822759,0.109980638659489,"Reactome","FP_CTCDT"
"R-HSA-174048","APC/C:Cdc20 mediated degradation of Cyclin B",-1.57730515721305,0.11002928562206,"Reactome","FP_CTCDT"
"R-HSA-162588","Budding and maturation of HIV virion",-1.57801498762073,0.110145180707369,"Reactome","FP_CTCDT"
"R-HSA-5689877","Josephin domain DUBs",-1.56950447820979,0.115889016887246,"Reactome","FP_CTCDT"
"R-HSA-197264","Nicotinamide salvaging",-1.56641042645721,0.116913699366031,"Reactome","FP_CTCDT"
"R-HSA-69615","G1/S DNA Damage Checkpoints",-1.56779421959506,0.116917740193869,"Reactome","FP_CTCDT"
"R-HSA-69239","Synthesis of DNA",-1.56519042845068,0.117659165636126,"Reactome","FP_CTCDT"
"R-HSA-5621480","Dectin-2 family",-1.56250197520058,0.119601359867196,"Reactome","FP_CTCDT"
"R-HSA-391251","Protein folding",-1.55956784461496,0.121867388114772,"Reactome","FP_CTCDT"
"R-HSA-5205647","Mitophagy",-1.55414066695802,0.126694375875786,"Reactome","FP_CTCDT"
"R-HSA-69206","G1/S Transition",-1.54705887620855,0.131663897856947,"Reactome","FP_CTCDT"
"R-HSA-392499","Metabolism of proteins",-1.54515788835494,0.132650763723697,"Reactome","FP_CTCDT"
"R-HSA-9612973","Autophagy",-1.54341657385561,0.13304786821268,"Reactome","FP_CTCDT"
"R-HSA-111367","SLBP independent Processing of Histone Pre-mRNAs",-1.54360695633807,0.133308628145227,"Reactome","FP_CTCDT"
"R-HSA-72086","mRNA Capping",-1.54392428867074,0.133416480797246,"Reactome","FP_CTCDT"
"R-HSA-1430728","Metabolism",-1.53858990536124,0.137016741962924,"Reactome","FP_CTCDT"
"R-HSA-445355","Smooth Muscle Contraction",-1.53881922965353,0.137244140485191,"Reactome","FP_CTCDT"
"R-HSA-5689603","UCH proteinases",-1.53780844788656,0.137388135751871,"Reactome","FP_CTCDT"
"R-HSA-390466","Chaperonin-mediated protein folding",-1.53739015899855,0.13739101579343,"Reactome","FP_CTCDT"
"R-HSA-422475","Axon guidance",-1.53662543232623,0.137655551491798,"Reactome","FP_CTCDT"
"R-HSA-9675108","Nervous system development",-1.53503079224339,0.138796327717358,"Reactome","FP_CTCDT"
"R-HSA-72165","mRNA Splicing - Minor Pathway",-1.53009413562862,0.142458106506521,"Reactome","FP_CTCDT"
"R-HSA-8940973","RUNX2 regulates osteoblast differentiation",1.78848740256962,0.143989366352214,"Reactome","FP_CTCDT"
"R-HSA-5625740","RHO GTPases activate PKNs",-1.52639979158404,0.145333538340266,"Reactome","FP_CTCDT"
"R-HSA-1643685","Disease",-1.52687850586738,0.145356344372377,"Reactome","FP_CTCDT"
"R-HSA-917729","Endosomal Sorting Complex Required For Transport (ESCRT)",-1.52523817302731,0.146063877945443,"Reactome","FP_CTCDT"
"R-HSA-8941858","Regulation of RUNX3 expression and activity",-1.52158353107739,0.148007009636044,"Reactome","FP_CTCDT"
"R-HSA-77588","SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs",-1.52255234951245,0.148416435744235,"Reactome","FP_CTCDT"
"R-HSA-166658","Complement cascade",-1.52206674423432,0.148470020169075,"Reactome","FP_CTCDT"
"R-HSA-445095","Interaction between L1 and Ankyrins",1.79764600458208,0.149157176122772,"Reactome","FP_CTCDT"
"R-HSA-9694516","SARS-CoV-2 Infection",-1.51902784043821,0.150024245793517,"Reactome","FP_CTCDT"
"R-HSA-9663891","Selective autophagy",-1.51670431540435,0.151780909136678,"Reactome","FP_CTCDT"
"R-HSA-8949215","Mitochondrial calcium ion transport",-1.5171186376362,0.151805663890365,"Reactome","FP_CTCDT"
"R-HSA-9759194","Nuclear events mediated by NFE2L2",-1.51581978532016,0.15220104396976,"Reactome","FP_CTCDT"
"R-HSA-166663","Initial triggering of complement",-1.51224201913569,0.154514471927034,"Reactome","FP_CTCDT"
"R-HSA-3656244","Defective B4GALT1 causes B4GALT1-CDG (CDG-2d)",1.80061101299134,0.155642270736805,"Reactome","FP_CTCDT"
"R-HSA-399719","Trafficking of AMPA receptors",1.81420132899489,0.159769149127554,"Reactome","FP_CTCDT"
"R-HSA-399721","Glutamate binding",0.553536366370127,0.0075187969924812,"Reactome","FP_CTCDT"
"R-HSA-1632852","Macroautophagy",-1.50535766217645,0.160755878481391,"Reactome","FP_CTCDT"
"R-HSA-9755511","KEAP1-NFE2L2 pathway",-1.50335538512469,0.162627053735821,"Reactome","FP_CTCDT"
"R-HSA-6814122","Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding",-1.50011535996842,0.163256268586367,"Reactome","FP_CTCDT"
"R-HSA-174495","Synthesis And Processing Of GAG",-0.600818107629446,0.0650684931506849,"Reactome","FP_CTCDT"
"R-HSA-5576892","Phase 0 - rapid depolarisation",1.75505559139846,0.169167106214757,"Reactome","FP_CTCDT"
"R-HSA-174403","Glutathione synthesis and recycling",-1.49168181834417,0.169480444017216,"Reactome","FP_CTCDT"
"R-HSA-162909","Host Interactions of HIV factors",-1.49117072201436,0.169524054321705,"Reactome","FP_CTCDT"
"R-HSA-982772","Growth hormone receptor signaling",-1.48813258889684,0.171254545584474,"Reactome","FP_CTCDT"
"R-HSA-162906","HIV Infection",-1.4864827169978,0.172540416151229,"Reactome","FP_CTCDT"
"R-HSA-6781823","Formation of TC-NER Pre-Incision Complex",-1.48215613910371,0.177145654927668,"Reactome","FP_CTCDT"
"R-HSA-2980767","Activation of NIMA Kinases NEK9",NA,-1.48040764303954,"Reactome","FP_CTCDT"
"R-HSA-113418","Formation of the Early Elongation Complex",-1.4791763607947,0.179127254492874,"Reactome","FP_CTCDT"
"R-HSA-167158","Formation of the HIV-1 Early Elongation Complex",-1.4791763607947,0.179127254492874,"Reactome","FP_CTCDT"
"R-HSA-8851708","Signaling by FGFR2 IIIa TM",-1.47445066126394,0.183912808570155,"Reactome","FP_CTCDT"
"R-HSA-5687128","MAPK6/MAPK4 signaling",-1.4670015108632,0.189453943757151,"Reactome","FP_CTCDT"
"R-HSA-9752946","Expression and translocation of olfactory receptors",-1.4601557404,0.194305186898444,"Reactome","FP_CTCDT"
"R-HSA-9824272","Somitogenesis",-1.45898963141349,0.194655250288278,"Reactome","FP_CTCDT"
"R-HSA-69620","Cell Cycle Checkpoints",-1.45905166620153,0.195098027608512,"Reactome","FP_CTCDT"
"R-HSA-9013694","Signaling by NOTCH4",-1.45742512009331,0.195540718928879,"Reactome","FP_CTCDT"
"R-HSA-453279","Mitotic G1 phase and G1/S transition",-1.45674714759006,0.195878087354757,"Reactome","FP_CTCDT"
"R-HSA-9613354","Lipophagy",-1.45566640857093,0.196091096961463,"Reactome","FP_CTCDT"
"R-HSA-8866654","E3 ubiquitin ligases ubiquitinate target proteins",-1.45592316210596,0.196322713673589,"Reactome","FP_CTCDT"
"R-HSA-420499","Class C/3 (Metabotropic glutamate/pheromone receptors)",1.72819757392489,0.198297208525538,"Reactome","FP_CTCDT"
"R-HSA-983169","Class I MHC mediated antigen processing & presentation",-1.44977691419834,0.201353492679929,"Reactome","FP_CTCDT"
"R-HSA-211935","Fatty acids",-1.446456981281,0.20355583117187,"Reactome","FP_CTCDT"
"R-HSA-76002","Platelet activation",-0.346909131791006,0.00906735751295337,"Reactome","FP_CTCDT"
"R-HSA-977225","Amyloid fiber formation",-1.44525074217218,0.203970250163269,"Reactome","FP_CTCDT"
"R-HSA-8983711","OAS antiviral response",1.70933981540933,0.207995899131347,"Reactome","FP_CTCDT"
"R-HSA-68882","Mitotic Anaphase",-1.4364218372492,0.209075924291743,"Reactome","FP_CTCDT"
"R-HSA-389960","Formation of tubulin folding intermediates by CCT/TriC",-1.43476401382653,0.209983766578023,"Reactome","FP_CTCDT"
"R-HSA-390450","Folding of actin by CCT/TriC",-1.43170794396258,0.210912153471801,"Reactome","FP_CTCDT"
"R-HSA-1296071","Potassium Channels",1.67428211092008,0.214945421094042,"Reactome","FP_CTCDT"
"R-HSA-2555396","Mitotic Metaphase and Anaphase",-1.42594416078035,0.216939179278654,"Reactome","FP_CTCDT"
"R-HSA-69275","G2/M Transition",-1.42504766533967,0.217558152820705,"Reactome","FP_CTCDT"
"R-HSA-8951664","Neddylation",-1.42363481136162,0.218819185861386,"Reactome","FP_CTCDT"
"R-HSA-9637687","Suppression of phagosomal maturation",-1.4223525523471,0.220087831698733,"Reactome","FP_CTCDT"
"R-HSA-418038","Nucleotide-like (purinergic) receptors",1.69453804808542,0.220524395216631,"Reactome","FP_CTCDT"
"R-HSA-1296072","Voltage gated Potassium channels",1.83658190020362,0.225357037837666,"Reactome","FP_CTCDT"
"R-HSA-8876725","Protein methylation",-1.41217250719092,0.227720643701188,"Reactome","FP_CTCDT"
"R-HSA-453274","Mitotic G2-G2/M phases",-1.4129789793908,0.22885919800703,"Reactome","FP_CTCDT"
"R-HSA-450341","Activation of the AP-1 family of transcription factors",-1.41338676806849,0.229424487868751,"Reactome","FP_CTCDT"
"R-HSA-9032845","Activated NTRK2 signals through CDK5",-1.41354083803139,0.229763896381341,"Reactome","FP_CTCDT"
"R-HSA-8866427","VLDLR internalisation and degradation",-1.40951263467737,0.230364507652236,"Reactome","FP_CTCDT"
"R-HSA-69242","S Phase",-1.4006183770224,0.232615777094047,"Reactome","FP_CTCDT"
"R-HSA-162599","Late Phase of HIV Life Cycle",-1.40125402743406,0.232795921407473,"Reactome","FP_CTCDT"
"R-HSA-167161","HIV Transcription Initiation",-1.40163114459657,0.232853021111832,"Reactome","FP_CTCDT"
"R-HSA-167162","RNA Polymerase II HIV Promoter Escape",-1.40163114459657,0.232853021111832,"Reactome","FP_CTCDT"
"R-HSA-73776","RNA Polymerase II Promoter Escape",-1.40163114459657,0.232853021111832,"Reactome","FP_CTCDT"
"R-HSA-73779","RNA Polymerase II Transcription Pre-Initiation And Promoter Opening",-1.40163114459657,0.232853021111832,"Reactome","FP_CTCDT"
"R-HSA-75953","RNA Polymerase II Transcription Initiation",-1.40163114459657,0.232853021111832,"Reactome","FP_CTCDT"
"R-HSA-76042","RNA Polymerase II Transcription Initiation And Promoter Clearance",-1.40163114459657,0.232853021111832,"Reactome","FP_CTCDT"
"R-HSA-2871837","FCERI mediated NF-kB activation",-1.40499557889257,0.234455965518302,"Reactome","FP_CTCDT"
"R-HSA-8939902","Regulation of RUNX2 expression and activity",-1.40407689460186,0.234487244311769,"Reactome","FP_CTCDT"
"R-HSA-350054","Notch-HLH transcription pathway",1.65348121483063,0.235756350272313,"Reactome","FP_CTCDT"
"R-HSA-2032785","YAP1- and WWTR1 (TAZ)-stimulated gene expression",1.64103900244773,0.241591106920822,"Reactome","FP_CTCDT"
"R-HSA-3656225","Defective CHST6 causes MCDC1",1.88710118328942,0.251567628569385,"Reactome","FP_CTCDT"
"R-HSA-381753","Olfactory Signaling Pathway",-1.37989458587046,0.254207448711089,"Reactome","FP_CTCDT"
"R-HSA-9646399","Aggrephagy",-1.37611869934915,0.257531368823705,"Reactome","FP_CTCDT"
"R-HSA-3656243","Defective ST3GAL3 causes MCT12 and EIEE15",1.85910675144623,0.258390488527899,"Reactome","FP_CTCDT"
"R-HSA-112316","Neuronal System",1.61888043243197,0.260542536294163,"Reactome","FP_CTCDT"
"R-HSA-1168372","Downstream signaling events of B Cell Receptor (BCR)",-1.37295595386094,0.260821985103268,"Reactome","FP_CTCDT"
"R-HSA-4608870","Asymmetric localization of PCP proteins",-1.3649101153079,0.269539457005495,"Reactome","FP_CTCDT"
"R-HSA-975634","Retinoid metabolism and transport",-1.36246184648909,0.272009153747982,"Reactome","FP_CTCDT"
"R-HSA-5628897","TP53 Regulates Metabolic Genes",-1.36140131346493,0.272462744824665,"Reactome","FP_CTCDT"
"R-HSA-901042","Calnexin/calreticulin cycle",-1.3497642807089,0.284620819799347,"Reactome","FP_CTCDT"
"R-HSA-2467813","Separation of Sister Chromatids",-1.34909602320568,0.285059594643682,"Reactome","FP_CTCDT"
"R-HSA-8949664","Processing of SMDT1",-1.34826056513662,0.285729832469021,"Reactome","FP_CTCDT"
"R-HSA-1236977","Endosomal/Vacuolar pathway",-1.34278878557459,0.291091594928444,"Reactome","FP_CTCDT"
"R-HSA-532668","N-glycan trimming in the ER and Calnexin/Calreticulin cycle",-1.3394615493991,0.291853186392458,"Reactome","FP_CTCDT"
"R-HSA-6781827","Transcription-Coupled Nucleotide Excision Repair (TC-NER)",-1.33806565498935,0.29340252417269,"Reactome","FP_CTCDT"
"R-HSA-5607764","CLEC7A (Dectin-1) signaling",-1.33329127278293,0.298344789332431,"Reactome","FP_CTCDT"
"R-HSA-390666","Serotonin receptors",1.95545597000704,0.303178173206069,"Reactome","FP_CTCDT"
"R-HSA-166208","mTORC1-mediated signalling",-1.31895589912588,0.310485560705082,"Reactome","FP_CTCDT"
"R-HSA-3000480","Scavenging by Class A Receptors",-1.31597791128485,0.313876648609439,"Reactome","FP_CTCDT"
"R-HSA-6782135","Dual incision in TC-NER",-1.31523288081028,0.314624092699925,"Reactome","FP_CTCDT"
"R-HSA-9717189","Sensory perception of taste",1.54798289230116,0.315914789111173,"Reactome","FP_CTCDT"
"R-HSA-112308","Presynaptic depolarization and calcium channel opening",1.57888873439737,0.317441931838531,"Reactome","FP_CTCDT"
"R-HSA-452723","Transcriptional regulation of pluripotent stem cells",1.56476055260353,0.318533505405162,"Reactome","FP_CTCDT"
"R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER",-1.30833463887264,0.319230070323831,"Reactome","FP_CTCDT"
"R-HSA-216083","Integrin cell surface interactions",-1.31089859842741,0.31926251002164,"Reactome","FP_CTCDT"
"R-HSA-198933","Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell",-1.30685740023559,0.319788991516537,"Reactome","FP_CTCDT"
"R-HSA-913531","Interferon Signaling",-1.30595513463801,0.320711929246652,"Reactome","FP_CTCDT"
"R-HSA-193807","Synthesis of bile acids and bile salts via 27-hydroxycholesterol",1.5584535852551,0.321072230567013,"Reactome","FP_CTCDT"
"R-HSA-8951671","RUNX3 regulates YAP1-mediated transcription",1.5697126885009,0.326124158485825,"Reactome","FP_CTCDT"
"R-HSA-379724","tRNA Aminoacylation",-1.29729676180271,0.32819399017389,"Reactome","FP_CTCDT"
"R-HSA-381771","Synthesis",NA,-1.29192016946051,"Reactome","FP_CTCDT"
"R-HSA-400508","Incretin synthesis",NA,-1.29192016946051,"Reactome","FP_CTCDT"
"R-HSA-3906995","Diseases associated with O-glycosylation of proteins",-1.28890978408707,0.336378733851407,"Reactome","FP_CTCDT"
"R-HSA-8941326","RUNX2 regulates bone development",1.89445892206279,0.337630238343122,"Reactome","FP_CTCDT"
"R-HSA-5696395","Formation of Incision Complex in GG-NER",-1.2866464477781,0.338852378738301,"Reactome","FP_CTCDT"
"R-HSA-69473","G2/M DNA damage checkpoint",-1.28346664438565,0.3419233277606,"Reactome","FP_CTCDT"
"R-HSA-9619483","Activation of AMPK downstream of NMDARs",-1.26448891367166,0.3629745553265,"Reactome","FP_CTCDT"
"R-HSA-5619084","ABC transporter disorders",-1.2567625258185,0.37585965682542,"Reactome","FP_CTCDT"
"R-HSA-156581","Methylation",-1.25503514632861,0.377690009772473,"Reactome","FP_CTCDT"
"R-HSA-174824","Plasma lipoprotein assembly",NA,-1.25199632598288,"Reactome","FP_CTCDT"
"R-HSA-69278","Cell Cycle",-0.2793918292986,0.0372526193247963,"Reactome","FP_CTCDT"
"R-HSA-429958","mRNA decay by 3' to 5' exoribonuclease",-1.2442659379366,0.384198214608323,"Reactome","FP_CTCDT"
"R-HSA-8852135","Protein ubiquitination",-1.24449960865137,0.384468877907628,"Reactome","FP_CTCDT"
"R-HSA-5626467","RHO GTPases activate IQGAPs",-1.24366129592782,0.384604807255643,"Reactome","FP_CTCDT"
"R-HSA-4086400","PCP/CE pathway",-1.24534189951955,0.386348346313643,"Reactome","FP_CTCDT"
"R-HSA-1474228","Degradation of the extracellular matrix",-1.23872167638104,0.388770636482154,"Reactome","FP_CTCDT"
"R-HSA-3560782","Diseases associated with glycosaminoglycan metabolism",1.48949577458727,0.391606091842847,"Reactome","FP_CTCDT"
"R-HSA-2453902","The canonical retinoid cycle in rods (twilight vision)",-1.23335930657658,0.397965001425104,"Reactome","FP_CTCDT"
"R-HSA-977606","Regulation of Complement cascade",-1.2306248031789,0.40151925371952,"Reactome","FP_CTCDT"
"R-HSA-6794362","Protein-protein interactions at synapses",1.44420846801976,0.404391971289378,"Reactome","FP_CTCDT"
"R-HSA-195253","Degradation of beta-catenin by the destruction complex",-1.22764381845086,0.405679725527771,"Reactome","FP_CTCDT"
"R-HSA-6806667","Metabolism of fat-soluble vitamins",-1.22625955704872,0.407623051553672,"Reactome","FP_CTCDT"
"R-HSA-5336415","Uptake and function of diphtheria toxin",-1.2247962585504,0.407644186335221,"Reactome","FP_CTCDT"
"R-HSA-877300","Interferon gamma signaling",-1.22366070922717,0.408344852031748,"Reactome","FP_CTCDT"
"R-HSA-442742","CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling",1.45711882696945,0.409254397005795,"Reactome","FP_CTCDT"
"R-HSA-425366","Transport of bile salts and organic acids",-0.353249264650887,0.182945736434109,"Reactome","FP_CTCDT"
"R-HSA-8963898","Plasma lipoprotein assembly",1.43844898278668,0.414059193074273,"Reactome","FP_CTCDT"
"R-HSA-111465","Apoptotic cleavage of cellular proteins",1.42594280903526,0.426960727824712,"Reactome","FP_CTCDT"
"R-HSA-140837","Intrinsic Pathway of Fibrin Clot Formation",1.41577051871988,0.430640781579171,"Reactome","FP_CTCDT"
"R-HSA-3000178","ECM proteoglycans",1.41103824282271,0.434816149558405,"Reactome","FP_CTCDT"
"R-HSA-422085","Synthesis",NA,-1.20157701745843,"Reactome","FP_CTCDT"
"R-HSA-168643","Nucleotide-binding domain",-0.353827023682254,0.20919175911252,"Reactome","FP_CTCDT"
"R-HSA-112315","Transmission across Chemical Synapses",1.3916405589309,0.463421558524358,"Reactome","FP_CTCDT"
"R-HSA-264870","Caspase-mediated cleavage of cytoskeletal proteins",1.39272829272547,0.46518432183515,"Reactome","FP_CTCDT"
"R-HSA-6794361","Neurexins and neuroligins",1.38413221412471,0.46631883459035,"Reactome","FP_CTCDT"
"R-HSA-174577","Activation of C3 and C5",1.37021529555442,0.469838349479841,"Reactome","FP_CTCDT"
"R-HSA-168799","Neurotoxicity of clostridium toxins",1.37067719431344,0.47260808207187,"Reactome","FP_CTCDT"
"R-HSA-2408508","Metabolism of ingested SeMet",NA,-1.17000546596295,"Reactome","FP_CTCDT"
"R-HSA-112314","Neurotransmitter receptors and postsynaptic signal transmission",1.37115960969992,0.475397280069636,"Reactome","FP_CTCDT"
"R-HSA-400511","Synthesis",NA,-1.16494010690148,"Reactome","FP_CTCDT"
"R-HSA-9006936","Signaling by TGFB family members",-1.16248061032196,0.481730273222078,"Reactome","FP_CTCDT"
"R-HSA-5610787","Hedgehog 'off' state",-1.16003488275482,0.484473315218462,"Reactome","FP_CTCDT"
"R-HSA-1592230","Mitochondrial biogenesis",-1.15554336664588,0.489997054157391,"Reactome","FP_CTCDT"
"R-HSA-416993","Trafficking of GluR2-containing AMPA receptors",1.34545753137704,0.495236744467832,"Reactome","FP_CTCDT"
"R-HSA-202424","Downstream TCR signaling",-1.15154974399744,0.495841839408398,"Reactome","FP_CTCDT"
"R-HSA-3000157","Laminin interactions",-1.15113794218368,0.495867774842161,"Reactome","FP_CTCDT"
"R-HSA-71403","Citric acid cycle (TCA cycle)",-1.15004153569655,0.496628690208249,"Reactome","FP_CTCDT"
"R-HSA-1474244","Extracellular matrix organization",-1.14809932287225,0.498419451801925,"Reactome","FP_CTCDT"
"R-HSA-9609736","Assembly and cell surface presentation of NMDA receptors",-1.14394647941626,0.503889212037543,"Reactome","FP_CTCDT"
"R-HSA-5696394","DNA Damage Recognition in GG-NER",-1.13821541033493,0.511201300533174,"Reactome","FP_CTCDT"
